timestamp,max_visibility,avg_visibility
2025-05-06T20:44:14.099Z,0.0,0.0
2025-05-06T20:44:22.522Z,0.0,0.0
2025-05-06T20:44:28.528Z,0.0,0.0
2025-05-06T20:51:44.650Z,173.32210121318522,73.26570778383093,roi_0,A,250.0,32.861952861952865,22.51895448484083,9.007581793936332,roi_1,B,2000.0,32.407407407407405,173.32210121318522,8.66610506065926,roi_2,C,350.0,29.69230769230769,23.956067653466725,6.844590758133349
2025-05-06T20:52:29.431Z,160.07362566471807,69.51676459790518,roi_0,A,250.0,31.11111111111111,19.377253405794,7.7509013623176,roi_1,B,2000.0,31.48148148148148,160.07362566471807,8.003681283235903,roi_2,C,350.0,31.92307692307692,29.099414723203473,8.31411849234385
2025-05-06T20:53:35.339Z,150.7061569579323,66.83893378334527,roi_0,A,250.0,33.26599326599327,23.300767825439188,9.320307130175676,roi_1,B,2000.0,30.787037037037035,150.7061569579323,7.535307847896615,roi_2,C,350.0,30.846153846153847,26.509876566664296,7.574250447618371
2025-05-06T20:59:12.559Z,264.7306701993231,130.04557143026454,roi_0,A,250.0,33.1986531986532,52.99336518688305,21.197346074753217,roi_1,B,2000.0,28.240740740740737,264.7306701993231,13.236533509966153,roi_2,C,350.0,32.92307692307692,72.41267890458751,20.689336829882148
2025-05-06T21:04:18.832Z,1027.160759149228,459.96958589003316,roi_0,A,250.0,34.00673400673401,146.24799852087165,58.49919940834866,roi_1,B,2000.0,31.944444444444443,1027.160759149228,51.3580379574614,roi_2,C,350.0,34.61538461538461,206.50000000000003,59.00000000000001
2025-05-06T21:04:59.196Z,690.207934036244,348.0693113454147,roi_0,A,250.0,34.27609427609428,147.50000000000003,59.00000000000001,roi_1,B,2000.0,27.314814814814813,690.207934036244,34.5103967018122,roi_2,C,350.0,34.30769230769231,206.50000000000003,59.00000000000001
2025-05-06T21:05:17.203Z,823.6402713644753,384.8053628040423,roi_0,A,250.0,33.804713804713806,144.56980290415606,57.827921161662424,roi_1,B,2000.0,29.166666666666668,823.6402713644753,41.182013568223766,roi_2,C,350.0,32.46153846153847,186.20601414349574,53.20171832671306
2025-05-06T21:08:24.444Z,1060.202108596384,433.4837874168217,roi_0,A,250.0,31.38047138047138,123.29537638253146,49.318150553012586,roi_1,B,2000.0,32.407407407407405,1060.202108596384,53.0101054298192,roi_2,C,200.0,34.0,116.95387727154967,58.476938635774836
2025-05-06T21:10:32.073Z,483.62087095153817,231.92346767879133,roi_0,A,250.0,28.484848484848484,96.73095274511789,38.69238109804716,roi_1,B,860.0,33.33333333333333,483.62087095153817,56.2349849943649,roi_2,C,200.0,33.76923076923077,115.41857933971788,57.70928966985894
2025-05-06T21:11:40.055Z,469.8794092185762,234.28017143079492,roi_0,A,250.0,30.63973063973064,116.51693616532776,46.60677446613111,roi_1,B,860.0,32.870370370370374,469.8794092185762,54.63714060681119,roi_2,C,200.0,33.92307692307692,116.44416890848082,58.22208445424041
