timestamp,max_visibility,roi_0_id,roi_0_edge_density,roi_0_visibility,roi_0_distance,roi_0_label
2025-04-24 10:41:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:41:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:41:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:41:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:41:49,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:41:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:42:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:42:19,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:42:41,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:42:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:42:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:43:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:43:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:43:29,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:44:02,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:44:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:44:19,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:44:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:44:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:44:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:44:59,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:45:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:45:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:45:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:45:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:45:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:45:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:46:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:46:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:46:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:46:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:46:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:46:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
