timestamp,station_temperature,station_dew_point,station_humidity,station_wind_speed,station_wind_gust,station_wind_direction,station_pressure,station_precip_rate,station_precip_total,openweather_temperature,openweather_humidity,openweather_pressure,openweather_wind_speed,openweather_wind_gust,openweather_wind_direction,openweather_precip_rate,openweather_precip_total
2025-04-24T09:57:36.251705,32,24.0,60,0,0,90,1012.87,0.0,0.0,32.71,53,1011,0.17,1.72,183,0,0
2025-04-24T10:08:32.693142,32,24.4,62,0,0,180,1012.53,0.0,0.0,32.65,61,1012,0.17,1.72,183,0,0
2025-04-24T14:46:38.448390,32,23.0,55,0,0,135,1008.47,0.0,0.0,36.05,33,1006,3.98,3.89,146,0,0
2025-04-24T14:47:21.180751,32,23.0,55,0,0,135,1008.47,0.0,0.0,36.05,33,1006,3.98,3.89,146,0,0
2025-04-24T14:47:24.937559,32,23.0,55,0,0,135,1008.47,0.0,0.0,36.05,33,1006,3.98,3.89,146,0,0
2025-04-24T14:49:50.223747,32,23.0,55,0,0,135,1008.47,0.0,0.0,36.05,33,1006,3.98,3.89,146,0,0
2025-04-24T14:52:29.137415,32,23.0,55,0,0,135,1008.47,0.0,0.0,36.06,33,1006,3.98,3.89,146,0,0
2025-04-24T15:33:15.396685,32,23.2,56,0,0,135,1007.79,0.0,0.0,35.59,35,1006,4.54,3.8,154,0,0
